Vector(row=43, col=79, direction='up')
Vector(row=119, col=58, direction='left')
Vector(row=119, col=57, direction='left')
Vector(row=119, col=56, direction='left')
Vector(row=119, col=55, direction='left')
Vector(row=119, col=54, direction='left')
Vector(row=119, col=54, direction='up')
Vector(row=118, col=54, direction='up')
Vector(row=117, col=54, direction='up')
Vector(row=116, col=54, direction='up')
Vector(row=115, col=54, direction='up')
Vector(row=114, col=54, direction='up')
Vector(row=113, col=54, direction='up')
Vector(row=112, col=54, direction='up')
Vector(row=111, col=54, direction='up')
Vector(row=110, col=54, direction='up')
Vector(row=109, col=54, direction='up')
Vector(row=108, col=54, direction='up')
Vector(row=108, col=54, direction='right')
Vector(row=108, col=55, direction='right')
Vector(row=108, col=56, direction='right')
Vector(row=108, col=57, direction='right')
Vector(row=108, col=58, direction='right')
Vector(row=108, col=59, direction='right')
Vector(row=108, col=60, direction='right')
Vector(row=108, col=61, direction='right')
Vector(row=108, col=62, direction='right')
Vector(row=108, col=63, direction='right')
Vector(row=108, col=64, direction='right')
Vector(row=108, col=65, direction='right')
Vector(row=108, col=66, direction='right')
Vector(row=108, col=67, direction='right')
Vector(row=108, col=68, direction='right')
Vector(row=108, col=69, direction='right')
Vector(row=108, col=70, direction='right')
Vector(row=108, col=71, direction='right')
Vector(row=108, col=72, direction='right')
Vector(row=108, col=73, direction='right')
Vector(row=108, col=74, direction='right')
Vector(row=108, col=75, direction='right')
Vector(row=108, col=76, direction='right')
Vector(row=108, col=77, direction='right')
Vector(row=108, col=78, direction='right')
Vector(row=108, col=79, direction='right')
Vector(row=108, col=80, direction='right')
Vector(row=108, col=81, direction='right')
Vector(row=108, col=82, direction='right')
Vector(row=108, col=83, direction='right')
Vector(row=108, col=84, direction='right')
Vector(row=108, col=85, direction='right')
Vector(row=108, col=86, direction='right')
Vector(row=108, col=87, direction='right')
Vector(row=108, col=88, direction='right')
Vector(row=108, col=89, direction='right')
Vector(row=108, col=90, direction='right')
Vector(row=108, col=91, direction='right')
Vector(row=108, col=92, direction='right')
Vector(row=108, col=93, direction='right')
Vector(row=108, col=94, direction='right')
Vector(row=108, col=95, direction='right')
Vector(row=108, col=96, direction='right')
Vector(row=108, col=97, direction='right')
Vector(row=108, col=98, direction='right')
Vector(row=108, col=99, direction='right')
Vector(row=108, col=99, direction='down')
Vector(row=109, col=99, direction='down')
Vector(row=110, col=99, direction='down')
Vector(row=111, col=99, direction='down')
Vector(row=112, col=99, direction='down')
Vector(row=113, col=99, direction='down')
Vector(row=114, col=99, direction='down')
Vector(row=115, col=99, direction='down')
Vector(row=116, col=99, direction='down')
Vector(row=117, col=99, direction='down')
Vector(row=118, col=99, direction='down')
Vector(row=119, col=99, direction='down')
Vector(row=120, col=99, direction='down')
Vector(row=121, col=99, direction='down')
Vector(row=122, col=99, direction='down')
Vector(row=123, col=99, direction='down')
Vector(row=123, col=99, direction='left')
Vector(row=123, col=98, direction='left')
Vector(row=123, col=97, direction='left')
Vector(row=123, col=96, direction='left')
Vector(row=123, col=95, direction='left')
Vector(row=123, col=94, direction='left')
Vector(row=123, col=93, direction='left')
Vector(row=123, col=92, direction='left')
Vector(row=123, col=91, direction='left')
Vector(row=123, col=90, direction='left')
Vector(row=123, col=89, direction='left')
Vector(row=123, col=88, direction='left')
Vector(row=123, col=87, direction='left')
Vector(row=123, col=86, direction='left')
Vector(row=123, col=85, direction='left')
Vector(row=123, col=84, direction='left')
Vector(row=123, col=83, direction='left')
Vector(row=123, col=82, direction='left')
Vector(row=123, col=81, direction='left')
Vector(row=123, col=80, direction='left')
Vector(row=123, col=79, direction='left')
Vector(row=123, col=78, direction='left')
Vector(row=123, col=77, direction='left')
Vector(row=123, col=76, direction='left')
Vector(row=123, col=75, direction='left')
Vector(row=123, col=74, direction='left')
Vector(row=123, col=73, direction='left')
Vector(row=123, col=72, direction='left')
Vector(row=123, col=71, direction='left')
Vector(row=123, col=70, direction='left')
Vector(row=123, col=69, direction='left')
Vector(row=123, col=68, direction='left')
Vector(row=123, col=67, direction='left')
Vector(row=123, col=66, direction='left')
Vector(row=123, col=65, direction='left')
Vector(row=123, col=64, direction='left')
Vector(row=123, col=63, direction='left')
Vector(row=123, col=62, direction='left')
Vector(row=123, col=61, direction='left')
Vector(row=123, col=60, direction='left')
Vector(row=123, col=59, direction='left')
Vector(row=123, col=58, direction='left')
Vector(row=123, col=57, direction='left')
Vector(row=123, col=56, direction='left')
Vector(row=123, col=55, direction='left')
Vector(row=123, col=54, direction='left')
Vector(row=123, col=53, direction='left')
Vector(row=123, col=53, direction='up')
Vector(row=122, col=53, direction='up')
Vector(row=121, col=53, direction='up')
Vector(row=120, col=53, direction='up')
Vector(row=120, col=53, direction='right')
Vector(row=120, col=54, direction='right')
Vector(row=120, col=55, direction='right')
Vector(row=120, col=56, direction='right')
Vector(row=120, col=57, direction='right')
Vector(row=120, col=58, direction='right')
Vector(row=120, col=59, direction='right')
Vector(row=120, col=60, direction='right')
Vector(row=120, col=61, direction='right')
Vector(row=120, col=62, direction='right')
Vector(row=120, col=63, direction='right')
Vector(row=120, col=64, direction='right')
Vector(row=120, col=65, direction='right')
Vector(row=120, col=66, direction='right')
Vector(row=120, col=67, direction='right')
Vector(row=120, col=68, direction='right')
Vector(row=120, col=69, direction='right')
Vector(row=120, col=70, direction='right')
Vector(row=120, col=71, direction='right')
Vector(row=120, col=72, direction='right')
Vector(row=120, col=73, direction='right')
Vector(row=120, col=74, direction='right')
Vector(row=120, col=75, direction='right')
Vector(row=120, col=76, direction='right')
Vector(row=120, col=77, direction='right')
Vector(row=120, col=78, direction='right')
Vector(row=120, col=79, direction='right')
Vector(row=120, col=80, direction='right')
Vector(row=120, col=81, direction='right')
Vector(row=120, col=82, direction='right')
Vector(row=120, col=83, direction='right')
Vector(row=120, col=84, direction='right')
Vector(row=120, col=85, direction='right')
Vector(row=120, col=86, direction='right')
Vector(row=120, col=87, direction='right')
Vector(row=120, col=88, direction='right')
Vector(row=120, col=88, direction='down')
Vector(row=121, col=88, direction='down')
Vector(row=122, col=88, direction='down')
Vector(row=123, col=88, direction='down')
Vector(row=124, col=88, direction='down')
Vector(row=125, col=88, direction='down')
Vector(row=126, col=88, direction='down')
Vector(row=127, col=88, direction='down')
Vector(row=128, col=88, direction='down')
Vector(row=128, col=88, direction='left')
Vector(row=128, col=87, direction='left')
Vector(row=128, col=86, direction='left')
Vector(row=128, col=85, direction='left')
Vector(row=128, col=84, direction='left')
Vector(row=128, col=83, direction='left')
Vector(row=128, col=82, direction='left')
Vector(row=128, col=81, direction='left')
Vector(row=128, col=80, direction='left')
Vector(row=128, col=79, direction='left')
Vector(row=128, col=78, direction='left')
Vector(row=128, col=77, direction='left')
Vector(row=128, col=76, direction='left')
Vector(row=128, col=75, direction='left')
Vector(row=128, col=74, direction='left')
Vector(row=128, col=73, direction='left')
Vector(row=128, col=72, direction='left')
Vector(row=128, col=71, direction='left')
Vector(row=128, col=70, direction='left')
Vector(row=128, col=69, direction='left')
Vector(row=128, col=68, direction='left')
Vector(row=128, col=67, direction='left')
Vector(row=128, col=66, direction='left')
Vector(row=128, col=65, direction='left')
Vector(row=128, col=64, direction='left')
Vector(row=128, col=63, direction='left')
Vector(row=128, col=62, direction='left')
Vector(row=128, col=62, direction='up')
Vector(row=127, col=62, direction='up')
Vector(row=126, col=62, direction='up')
Vector(row=125, col=62, direction='up')
Vector(row=124, col=62, direction='up')
Vector(row=123, col=62, direction='up')
Vector(row=122, col=62, direction='up')
Vector(row=121, col=62, direction='up')
Vector(row=120, col=62, direction='up')
Vector(row=119, col=62, direction='up')
Vector(row=118, col=62, direction='up')
Vector(row=117, col=62, direction='up')
Vector(row=116, col=62, direction='up')
Vector(row=115, col=62, direction='up')
Vector(row=114, col=62, direction='up')
Vector(row=113, col=62, direction='up')
Vector(row=112, col=62, direction='up')
Vector(row=111, col=62, direction='up')
Vector(row=110, col=62, direction='up')
Vector(row=109, col=62, direction='up')
Vector(row=108, col=62, direction='up')
Vector(row=107, col=62, direction='up')
Vector(row=106, col=62, direction='up')
Vector(row=105, col=62, direction='up')
Vector(row=104, col=62, direction='up')
Vector(row=103, col=62, direction='up')
Vector(row=102, col=62, direction='up')
Vector(row=101, col=62, direction='up')
Vector(row=100, col=62, direction='up')
Vector(row=99, col=62, direction='up')
Vector(row=98, col=62, direction='up')
Vector(row=97, col=62, direction='up')
Vector(row=96, col=62, direction='up')
Vector(row=95, col=62, direction='up')
Vector(row=94, col=62, direction='up')
Vector(row=93, col=62, direction='up')
Vector(row=92, col=62, direction='up')
Vector(row=91, col=62, direction='up')
Vector(row=90, col=62, direction='up')
Vector(row=89, col=62, direction='up')
Vector(row=88, col=62, direction='up')
Vector(row=87, col=62, direction='up')
Vector(row=86, col=62, direction='up')
Vector(row=85, col=62, direction='up')
Vector(row=84, col=62, direction='up')
Vector(row=83, col=62, direction='up')
Vector(row=82, col=62, direction='up')
Vector(row=81, col=62, direction='up')
Vector(row=80, col=62, direction='up')
Vector(row=79, col=62, direction='up')
Vector(row=78, col=62, direction='up')
Vector(row=77, col=62, direction='up')
Vector(row=76, col=62, direction='up')
Vector(row=75, col=62, direction='up')
Vector(row=74, col=62, direction='up')
Vector(row=73, col=62, direction='up')
Vector(row=72, col=62, direction='up')
Vector(row=71, col=62, direction='up')
Vector(row=70, col=62, direction='up')
Vector(row=69, col=62, direction='up')
Vector(row=68, col=62, direction='up')
Vector(row=67, col=62, direction='up')
Vector(row=66, col=62, direction='up')
Vector(row=65, col=62, direction='up')
Vector(row=64, col=62, direction='up')
Vector(row=63, col=62, direction='up')
Vector(row=62, col=62, direction='up')
Vector(row=61, col=62, direction='up')
Vector(row=60, col=62, direction='up')
Vector(row=59, col=62, direction='up')
Vector(row=58, col=62, direction='up')
Vector(row=57, col=62, direction='up')
Vector(row=56, col=62, direction='up')
Vector(row=55, col=62, direction='up')
Vector(row=54, col=62, direction='up')
Vector(row=53, col=62, direction='up')
Vector(row=52, col=62, direction='up')
Vector(row=51, col=62, direction='up')
Vector(row=50, col=62, direction='up')
Vector(row=49, col=62, direction='up')
Vector(row=48, col=62, direction='up')
Vector(row=47, col=62, direction='up')
Vector(row=46, col=62, direction='up')
Vector(row=45, col=62, direction='up')
